"pplot","splot","tag","spec","yrmort","stat86","stat87","stat98","stat10","dbh86","decm86","dbh87","cpos87","decm87","dbh98","decm98","cpos98","dbh10","decm10","cpos10","elev","elevcl","aspcl","asp","soilcl","slopcl","bqudx","bqudy","bv86","bv87","bv98","bv10","ht86","ht87","ht98","ht10","ba86","ba87","ba98","ba10","dbhgrowth98","dbhgrowth10","htgrowth98","htgrowth10","priordbh86","priordbh87","priordbh98","priordbh10","priorba86","priorba87","priorba98","priorba10","priorbv86","priorbv87","priorbv98","priorbv10","priorht86","priorht87","priorht98","priorht10","bvgrowth98","bvgrowth10"
1,3,159,"ABBA",NA,"ALIVE","","","",7.9,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",10,8,NA,NA,NA,NA,NA,NA,NA,NA,0.0049016814,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,NA,NA,NA,0.0049016814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,160,"BECO",NA,"ALIVE","","","",8.8,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",7,8,NA,NA,NA,NA,NA,NA,NA,NA,0.0060821376,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,0.0060821376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,161,"BECO",NA,"ALIVE","","","",13.2,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",8,9,NA,NA,NA,NA,NA,NA,NA,NA,0.0136848096,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2,NA,NA,NA,0.0136848096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,162,"BECO",NA,"ALIVE","","","",11.9,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",10,6,NA,NA,NA,NA,NA,NA,NA,NA,0.0111220494,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,NA,NA,NA,0.0111220494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,163,"BECO",NA,"ALIVE","","","",5.7,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",8,6,NA,NA,NA,NA,NA,NA,NA,NA,0.0025517646,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,0.0025517646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,164,"ABBA",NA,"ALIVE","","","",11.4,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",8,7,NA,NA,NA,NA,NA,NA,NA,NA,0.0102070584,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,NA,NA,NA,0.0102070584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,165,"BECO",NA,"ALIVE","","","",10.9,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",8,6,NA,NA,NA,NA,NA,NA,NA,NA,0.0093313374,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,NA,NA,NA,0.0093313374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,166,"BECO",NA,"ALIVE","","","",11.4,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",8,6,NA,NA,NA,NA,NA,NA,NA,NA,0.0102070584,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,NA,NA,NA,0.0102070584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,167,"ABBA",NA,"ALIVE","","","",11.9,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",8,9,NA,NA,NA,NA,NA,NA,NA,NA,0.0111220494,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,NA,NA,NA,0.0111220494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,170,"ABBA",NA,"ALIVE","","","",7.8,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",10,10,NA,NA,NA,NA,NA,NA,NA,NA,0.0047783736,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,NA,NA,NA,0.0047783736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,175,"PIRU",NA,"ALIVE","","","",15.4,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",9,10,NA,NA,NA,NA,NA,NA,NA,NA,0.0186265464,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4,NA,NA,NA,0.0186265464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,176,"ABBA",NA,"ALIVE","","","",9.8,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",9,10,NA,NA,NA,NA,NA,NA,NA,NA,0.0075429816,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,0.0075429816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,331,"ABBA",NA,"ALIVE","","","",6.7,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",10,10,NA,NA,NA,NA,NA,NA,NA,NA,0.0035256606,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,NA,NA,NA,0.0035256606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,340,"ABBA",NA,"ALIVE","","","",9.2,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",8,10,NA,NA,NA,NA,NA,NA,NA,NA,0.0066476256,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,NA,NA,NA,0.0066476256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,341,"ABBA",NA,"ALIVE","","","",8.1,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",6,10,NA,NA,NA,NA,NA,NA,NA,NA,0.0051530094,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,NA,NA,NA,0.0051530094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,346,"ABBA",NA,"ALIVE","","","",6.9,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",10,10,NA,NA,NA,NA,NA,NA,NA,NA,0.0037392894,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,NA,NA,NA,0.0037392894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,88,"ABBA",NA,"ALIVE","","","",13.2,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0136848096,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2,NA,NA,NA,0.0136848096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,90,"SOAM",NA,"ALIVE","","","",16.5,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",6,2,NA,NA,NA,NA,NA,NA,NA,NA,0.021382515,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,NA,NA,NA,0.021382515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,91,"SOAM",NA,"ALIVE","","","",19.6,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",6,2,NA,NA,NA,NA,NA,NA,NA,NA,0.0301719264,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6,NA,NA,NA,0.0301719264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,92,"SOAM",NA,"ALIVE","","","",14.3,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",6,2,NA,NA,NA,NA,NA,NA,NA,NA,0.0160606446,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3,NA,NA,NA,0.0160606446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,93,"BECO",NA,"ALIVE","","","",10.7,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",6,3,NA,NA,NA,NA,NA,NA,NA,NA,0.0089920446,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7,NA,NA,NA,0.0089920446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,94,"BECO",NA,"ALIVE","","","",9.3,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",6,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0067929246,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,0.0067929246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,171,"BECO",NA,"ALIVE","","","",7.3,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",10,5,NA,NA,NA,NA,NA,NA,NA,NA,0.0041853966,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,NA,NA,NA,0.0041853966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,172,"BECO",NA,"ALIVE","","","",7,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",6,2,NA,NA,NA,NA,NA,NA,NA,NA,0.00384846,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,0.00384846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,173,"BECO",NA,"ALIVE","","","",10.7,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",8,5,NA,NA,NA,NA,NA,NA,NA,NA,0.0089920446,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7,NA,NA,NA,0.0089920446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,305,"PIRU",NA,"ALIVE","","","",8.5,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",7,1,NA,NA,NA,NA,NA,NA,NA,NA,0.005674515,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,0.005674515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,317,"ABBA",NA,"ALIVE","","","",8.8,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",8,5,NA,NA,NA,NA,NA,NA,NA,NA,0.0060821376,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,0.0060821376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,323,"ABBA",NA,"ALIVE","","","",6.3,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",10,5,NA,NA,NA,NA,NA,NA,NA,NA,0.0031172526,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA,0.0031172526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,330,"ABBA",NA,"ALIVE","","","",5.5,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",6,5,NA,NA,NA,NA,NA,NA,NA,NA,0.002375835,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,0.002375835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,338,"ABBA",NA,"ALIVE","","","",7.9,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",10,4,NA,NA,NA,NA,NA,NA,NA,NA,0.0049016814,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,NA,NA,NA,0.0049016814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,362,"BECO",NA,"ALIVE","","","",18.9,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",7,4,NA,NA,NA,NA,NA,NA,NA,NA,0.0280552734,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9,NA,NA,NA,0.0280552734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,363,"BECO",NA,"ALIVE","","","",13.7,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",9,3,NA,NA,NA,NA,NA,NA,NA,NA,0.0147411726,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7,NA,NA,NA,0.0147411726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,364,"BECO",NA,"ALIVE","","","",5.9,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",9,3,NA,NA,NA,NA,NA,NA,NA,NA,0.0027339774,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,0.0027339774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,366,"ABBA",NA,"ALIVE","","","",22.3,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",10,4,NA,NA,NA,NA,NA,NA,NA,NA,0.0390571566,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.3,NA,NA,NA,0.0390571566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,367,"ABBA",NA,"ALIVE","","","",6.3,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",8,4,NA,NA,NA,NA,NA,NA,NA,NA,0.0031172526,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA,0.0031172526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,368,"ABBA",NA,"ALIVE","","","",8.7,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",7,2,NA,NA,NA,NA,NA,NA,NA,NA,0.0059446926,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,0.0059446926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,369,"BECO",NA,"ALIVE","","","",13.1,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",8,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0134782494,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1,NA,NA,NA,0.0134782494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,370,"BECO",NA,"ALIVE","","","",17.9,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",10,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0251650014,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9,NA,NA,NA,0.0251650014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,374,"BECO",NA,"ALIVE","","","",15.8,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",6,3,NA,NA,NA,NA,NA,NA,NA,NA,0.0196067256,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8,NA,NA,NA,0.0196067256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,375,"PIRU",NA,"ALIVE","","","",6.7,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",8,4,NA,NA,NA,NA,NA,NA,NA,NA,0.0035256606,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,NA,NA,NA,0.0035256606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,377,"ABBA",NA,"ALIVE","","","",22.5,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",8,5,NA,NA,NA,NA,NA,NA,NA,NA,0.039760875,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,NA,NA,NA,0.039760875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,379,"ABBA",NA,"ALIVE","","","",8.7,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",6,3,NA,NA,NA,NA,NA,NA,NA,NA,0.0059446926,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,0.0059446926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,381,"PIRU",NA,"ALIVE","","","",12,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",7,5,NA,NA,NA,NA,NA,NA,NA,NA,0.01130976,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,0.01130976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,382,"BECO",NA,"ALIVE","","","",10.4,NA,NA,"",NA,NA,NA,"",NA,NA,"",925,"M","E",270,".","SUMT",9,5,NA,NA,NA,NA,NA,NA,NA,NA,0.0084948864,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,NA,NA,NA,0.0084948864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,1,"BECO",NA,"ALIVE","","","",9,NA,NA,"",NA,NA,NA,"",NA,NA,"",960,"M","E",115,".","SUMT",2,4,NA,NA,NA,NA,NA,NA,NA,NA,0.00636174,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,0.00636174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,2,"ABBA",NA,"ALIVE","","","",26.2,NA,NA,"",NA,NA,NA,"",NA,NA,"",960,"M","E",115,".","SUMT",4,4,NA,NA,NA,NA,NA,NA,NA,NA,0.0539129976,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2,NA,NA,NA,0.0539129976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,3,"ABBA",NA,"ALIVE","","","",13.2,NA,NA,"",NA,NA,NA,"",NA,NA,"",960,"M","E",115,".","SUMT",2,5,NA,NA,NA,NA,NA,NA,NA,NA,0.0136848096,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2,NA,NA,NA,0.0136848096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,7,"PIRU",NA,"ALIVE","","","",15.6,NA,NA,"",NA,NA,NA,"",NA,NA,"",960,"M","E",115,".","SUMT",4,3,NA,NA,NA,NA,NA,NA,NA,NA,0.0191134944,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6,NA,NA,NA,0.0191134944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,8,"ABBA",NA,"ALIVE","","","",7.6,NA,NA,"",NA,NA,NA,"",NA,NA,"",960,"M","E",115,".","SUMT",4,4,NA,NA,NA,NA,NA,NA,NA,NA,0.0045364704,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,NA,NA,NA,0.0045364704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,10,"ABBA",NA,"ALIVE","","","",24.3,NA,NA,"",NA,NA,NA,"",NA,NA,"",960,"M","E",115,".","SUMT",2,2,NA,NA,NA,NA,NA,NA,NA,NA,0.0463770846,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.3,NA,NA,NA,0.0463770846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,11,"ABBA",NA,"ALIVE","","","",13.5,NA,NA,"",NA,NA,NA,"",NA,NA,"",960,"M","E",115,".","SUMT",3,3,NA,NA,NA,NA,NA,NA,NA,NA,0.014313915,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,NA,NA,NA,0.014313915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,12,"ABBA",NA,"ALIVE","","","",7,NA,NA,"",NA,NA,NA,"",NA,NA,"",960,"M","E",115,".","SUMT",3,3,NA,NA,NA,NA,NA,NA,NA,NA,0.00384846,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,0.00384846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,13,"ABBA",NA,"ALIVE","","","",12.4,NA,NA,"",NA,NA,NA,"",NA,NA,"",960,"M","E",115,".","SUMT",3,5,NA,NA,NA,NA,NA,NA,NA,NA,0.0120763104,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,NA,NA,NA,0.0120763104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,14,"ABBA",NA,"ALIVE","","","",21.4,NA,NA,"",NA,NA,NA,"",NA,NA,"",960,"M","E",115,".","SUMT",4,4,NA,NA,NA,NA,NA,NA,NA,NA,0.0359681784,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.4,NA,NA,NA,0.0359681784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,15,"BECO",NA,"ALIVE","","","",9.9,NA,NA,"",NA,NA,NA,"",NA,NA,"",960,"M","E",115,".","SUMT",5,3,NA,NA,NA,NA,NA,NA,NA,NA,0.0076977054,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,0.0076977054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,16,"BECO",NA,"ALIVE","","","",5,NA,NA,"",NA,NA,NA,"",NA,NA,"",960,"M","E",115,".","SUMT",2,5,NA,NA,NA,NA,NA,NA,NA,NA,0.0019635,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,0.0019635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,17,"ABBA",NA,"ALIVE","","","",9.8,NA,NA,"",NA,NA,NA,"",NA,NA,"",960,"M","E",115,".","SUMT",2,3,NA,NA,NA,NA,NA,NA,NA,NA,0.0075429816,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,0.0075429816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,296,"BECO",NA,"ALIVE","","","",5.2,NA,NA,"",NA,NA,NA,"",NA,NA,"",960,"M","E",115,".","SUMT",1,4,NA,NA,NA,NA,NA,NA,NA,NA,0.0021237216,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,0.0021237216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,298,"ABBA",NA,"ALIVE","","","",26.1,NA,NA,"",NA,NA,NA,"",NA,NA,"",960,"M","E",115,".","SUMT",1,4,NA,NA,NA,NA,NA,NA,NA,NA,0.0535022334,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.1,NA,NA,NA,0.0535022334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,299,"ABBA",NA,"ALIVE","","","",21.9,NA,NA,"",NA,NA,NA,"",NA,NA,"",960,"M","E",115,".","SUMT",1,2,NA,NA,NA,NA,NA,NA,NA,NA,0.0376685694,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9,NA,NA,NA,0.0376685694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,1006,"BECO",NA,"ALIVE","","","",6.4,NA,NA,"",NA,NA,NA,"",NA,NA,"",960,"M","E",115,".","SUMT",5,3,NA,NA,NA,NA,NA,NA,NA,NA,0.0032169984,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,NA,NA,NA,0.0032169984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,95,"ABBA",NA,"ALIVE","","","",10.5,NA,NA,"",NA,NA,NA,"",NA,NA,"",960,"M","E",115,".","SUMT",3,7,NA,NA,NA,NA,NA,NA,NA,NA,0.008659035,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,0.008659035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,96,"ABBA",NA,"ALIVE","","","",22.1,NA,NA,"",NA,NA,NA,"",NA,NA,"",960,"M","E",115,".","SUMT",3,6,NA,NA,NA,NA,NA,NA,NA,NA,0.0383597214,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1,NA,NA,NA,0.0383597214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,97,"ABBA",NA,"ALIVE","","","",14.5,NA,NA,"",NA,NA,NA,"",NA,NA,"",960,"M","E",115,".","SUMT",3,6,NA,NA,NA,NA,NA,NA,NA,NA,0.016513035,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,NA,NA,NA,0.016513035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,100,"ABBA",NA,"ALIVE","","","",14.8,NA,NA,"",NA,NA,NA,"",NA,NA,"",960,"M","E",115,".","SUMT",3,9,NA,NA,NA,NA,NA,NA,NA,NA,0.0172034016,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8,NA,NA,NA,0.0172034016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,168,"ABBA",NA,"ALIVE","","","",13.9,NA,NA,"",NA,NA,NA,"",NA,NA,"",960,"M","E",115,".","SUMT",2,9,NA,NA,NA,NA,NA,NA,NA,NA,0.0151747134,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9,NA,NA,NA,0.0151747134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,174,"BECO",NA,"ALIVE","","","",7.4,NA,NA,"",NA,NA,NA,"",NA,NA,"",960,"M","E",115,".","SUMT",5,9,NA,NA,NA,NA,NA,NA,NA,NA,0.0043008504,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,0.0043008504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,257,"PIRU",NA,"ALIVE","","","",9.1,NA,NA,"",NA,NA,NA,"",NA,NA,"",960,"M","E",115,".","SUMT",1,8,NA,NA,NA,NA,NA,NA,NA,NA,0.0065038974,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,0.0065038974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,260,"ABBA",NA,"ALIVE","","","",9.7,NA,NA,"",NA,NA,NA,"",NA,NA,"",960,"M","E",115,".","SUMT",1,8,NA,NA,NA,NA,NA,NA,NA,NA,0.0073898286,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,NA,NA,NA,0.0073898286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,278,"ABBA",NA,"ALIVE","","","",6,NA,NA,"",NA,NA,NA,"",NA,NA,"",960,"M","E",115,".","SUMT",1,8,NA,NA,NA,NA,NA,NA,NA,NA,0.00282744,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,0.00282744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,285,"PIRU",NA,"ALIVE","","","",22.5,NA,NA,"",NA,NA,NA,"",NA,NA,"",960,"M","E",115,".","SUMT",2,10,NA,NA,NA,NA,NA,NA,NA,NA,0.039760875,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,NA,NA,NA,0.039760875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,286,"ABBA",NA,"ALIVE","","","",8.7,NA,NA,"",NA,NA,NA,"",NA,NA,"",960,"M","E",115,".","SUMT",1,9,NA,NA,NA,NA,NA,NA,NA,NA,0.0059446926,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,0.0059446926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,288,"ABBA",NA,"ALIVE","","","",24.1,NA,NA,"",NA,NA,NA,"",NA,NA,"",960,"M","E",115,".","SUMT",1,8,NA,NA,NA,NA,NA,NA,NA,NA,0.0456168174,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1,NA,NA,NA,0.0456168174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
